,NAME,Brand,MC,ZONE,Intercept,SP_Coef,UC_Coef,UC,UGST,Price_Range
617,DESI ATTA KHATTA DHOKLA MIX PP 200g,DESI ATTA,North Indian Mixes,WEST,-2280.955103732259,-14.448347691105116,113.12651676700415,27.040410120042544,5.006897144176216,32.72727273 - 47.0
618,DESI ATTA KUTTU/BUCKWHEAT  PP 200g,DESI ATTA,Upwas Flour,EAST,-13756.861695383515,1.7453031564213841,331.06912056610986,43.06252514728143,2.4017532296150628,42.97945205 - 60.125
619,DESI ATTA KUTTU/BUCKWHEAT  PP 200g,DESI ATTA,Upwas Flour,NORTH,1828653.0875180247,-17.789409190682342,-42426.11587180956,43.06252514728143,2.4017532296150628,42.97945205 - 60.125
620,DESI ATTA KUTTU/BUCKWHEAT  PP 200g,DESI ATTA,Upwas Flour,SOUTH,173795.39849117576,-0.31558961472756675,-4028.6721589059703,43.06252514728143,2.4017532296150628,42.97945205 - 60.125
621,DESI ATTA KUTTU/BUCKWHEAT  PP 200g,DESI ATTA,Upwas Flour,WEST,-4609.234459548981,-15.807614743219647,132.47300746247126,43.06252514728143,2.4017532296150628,42.97945205 - 60.125
622,DESI ATTA MAKKI/MAIZE ATTA PP 500g,DESI ATTA,Health & Other Flour,EAST,-83771.58707129642,-111.95538186889105,3729.0086265525633,23.843104368103667,1.3989282378249588,28.6046832 - 39.34146341
623,DESI ATTA MAKKI/MAIZE ATTA PP 500g,DESI ATTA,Health & Other Flour,NORTH,-18314.24359787657,-225.8277079563034,1114.4528290593698,23.843104368103667,1.3989282378249588,28.6046832 - 39.34146341
624,DESI ATTA MAKKI/MAIZE ATTA PP 500g,DESI ATTA,Health & Other Flour,SOUTH,2185.891325827103,-107.94254502171256,48.68183082051769,23.843104368103667,1.3989282378249588,28.6046832 - 39.34146341
625,DESI ATTA MAKKI/MAIZE ATTA PP 500g,DESI ATTA,Health & Other Flour,WEST,3371.6633787983483,-173.4437036692961,123.48727006747868,23.843104368103667,1.3989282378249588,28.6046832 - 39.34146341
626,DESI ATTA MASALA CHAKLI MIX PP 500g,DESI ATTA,North Indian Mixes,EAST,23860.86779761545,0.48463952046988545,-329.5909667356375,71.10946649757294,12.266507024309336,82.80645161 - 120.0
627,DESI ATTA MASALA CHAKLI MIX PP 500g,DESI ATTA,North Indian Mixes,NORTH,2653.67885822676,0.9095541531033796,-36.67150548712367,71.10946649757294,12.266507024309336,82.80645161 - 120.0
628,DESI ATTA MASALA CHAKLI MIX PP 500g,DESI ATTA,North Indian Mixes,SOUTH,840.4006419184379,-0.3924014802216289,-10.091409733429074,71.10946649757294,12.266507024309336,82.80645161 - 120.0
629,DESI ATTA MASALA CHAKLI MIX PP 500g,DESI ATTA,North Indian Mixes,WEST,-12024.197000159802,-6.930627895098206,180.25298715804337,71.10946649757294,12.266507024309336,82.80645161 - 120.0
630,DESI ATTA MASUR DAL PP 200g,DESI ATTA,Health & Other Flour,EAST,2347.3826302333605,-1.1410018086868066,-67.58222341650978,28.808599634135213,1.5311146952293935,28.76119403 - 42.18181818
631,DESI ATTA MASUR DAL PP 200g,DESI ATTA,Health & Other Flour,NORTH,-22927.958475204534,-12.091937321214754,817.405235694247,28.808599634135213,1.5311146952293935,28.76119403 - 42.18181818
632,DESI ATTA MASUR DAL PP 200g,DESI ATTA,Health & Other Flour,SOUTH,-13065.821507081262,-5.175018915995069,463.6629773238066,28.808599634135213,1.5311146952293935,28.76119403 - 42.18181818
633,DESI ATTA MASUR DAL PP 200g,DESI ATTA,Health & Other Flour,WEST,-11403.55182634681,2.1194348783077386,397.45578278926837,28.808599634135213,1.5311146952293935,28.76119403 - 42.18181818
634,DESI ATTA MODAK PP 500g,DESI ATTA,Rice Based Flour,EAST,96109.6752813919,1.856547893492041,-2576.4784838700953,37.198438644083545,2.0666604625441507,41.0 - 52.0646964
635,DESI ATTA MODAK PP 500g,DESI ATTA,Rice Based Flour,NORTH,2545.6902257291367,-0.04424614467887955,-67.68453520765433,37.198438644083545,2.0666604625441507,41.0 - 52.0646964
636,DESI ATTA MODAK PP 500g,DESI ATTA,Rice Based Flour,SOUTH,147.13709438549182,-0.849115139741601,-1.936158168766692,37.198438644083545,2.0666604625441507,41.0 - 52.0646964
637,DESI ATTA MODAK PP 500g,DESI ATTA,Rice Based Flour,WEST,-6747.4767604229055,-204.591697902494,463.8331130412512,37.198438644083545,2.0666604625441507,41.0 - 52.0646964
638,DESI ATTA MOONG DAL PP 200g,DESI ATTA,Health & Other Flour,EAST,-2425.383603789257,-30.094737562733197,120.92961150024999,32.29531828405008,1.673810838613933,26.23235294 - 45.71601563
639,DESI ATTA MOONG DAL PP 200g,DESI ATTA,Health & Other Flour,NORTH,-16167.076492887609,-9.573203427128782,524.4532314945558,32.29531828405008,1.673810838613933,26.23235294 - 45.71601563
640,DESI ATTA MOONG DAL PP 200g,DESI ATTA,Health & Other Flour,SOUTH,-7941.502052656499,0.2246624156798962,250.31806459072715,32.29531828405008,1.673810838613933,26.23235294 - 45.71601563
641,DESI ATTA MOONG DAL PP 200g,DESI ATTA,Health & Other Flour,WEST,-4081.983104873477,-33.275244458989,177.45140488881106,32.29531828405008,1.673810838613933,26.23235294 - 45.71601563
642,DESI ATTA MOONG PAKORA MIX PP 200g,DESI ATTA,North Indian Mixes,EAST,-875696.5462996307,-138.46542139049905,24693.043032994607,35.874311313884334,7.76829000759808,36.04444444 - 60.98484848
643,DESI ATTA MOONG PAKORA MIX PP 200g,DESI ATTA,North Indian Mixes,NORTH,1958.7919832863345,13.059412960437944,-65.12230683943685,35.874311313884334,7.76829000759808,36.04444444 - 60.98484848
644,DESI ATTA MOONG PAKORA MIX PP 200g,DESI ATTA,North Indian Mixes,SOUTH,-6698.07346290467,12.69327246357997,172.95871164429667,35.874311313884334,7.76829000759808,36.04444444 - 60.98484848
645,DESI ATTA MOONG PAKORA MIX PP 200g,DESI ATTA,North Indian Mixes,WEST,-14246.132053991574,-17.771114670156436,430.85068266231445,35.874311313884334,7.76829000759808,36.04444444 - 60.98484848
646,DESI ATTA MOONG WHOLE PP 200g,DESI ATTA,Health & Other Flour,EAST,1376.6096645771395,3.4181063470411104,-30.94934287616809,35.80519664988892,2.033780956315469,32.78571429 - 50.08107143
647,DESI ATTA MOONG WHOLE PP 200g,DESI ATTA,Health & Other Flour,NORTH,315214.87824870984,-1.4528525665692875,-8773.714446150692,35.80519664988892,2.033780956315469,32.78571429 - 50.08107143
648,DESI ATTA MOONG WHOLE PP 200g,DESI ATTA,Health & Other Flour,SOUTH,-15540.201007472071,13.296049003314042,425.1454374158476,35.80519664988892,2.033780956315469,32.78571429 - 50.08107143
649,DESI ATTA MOONG WHOLE PP 200g,DESI ATTA,Health & Other Flour,WEST,-4121.544996581549,-12.070602993579733,135.7990461244127,35.80519664988892,2.033780956315469,32.78571429 - 50.08107143
650,DESI ATTA MULTIGRAIN BHATURA MIX PP 500g,DESI ATTA,North Indian Mixes,EAST,11171.617256624198,-4.368273823780272,-192.8779697903474,53.8467969120861,3.1788930528857255,45.80487805 - 83.0
651,DESI ATTA MULTIGRAIN BHATURA MIX PP 500g,DESI ATTA,North Indian Mixes,NORTH,1178.5046318738327,-4.926388037468596,-11.733173513237361,53.8467969120861,3.1788930528857255,45.80487805 - 83.0
652,DESI ATTA MULTIGRAIN BHATURA MIX PP 500g,DESI ATTA,North Indian Mixes,SOUTH,-436.25366227232985,2.562556863472789,7.366491443800083,53.8467969120861,3.1788930528857255,45.80487805 - 83.0
653,DESI ATTA MULTIGRAIN BHATURA MIX PP 500g,DESI ATTA,North Indian Mixes,WEST,223.98073425743178,-2.993756167894661,1.3417513581174383,53.8467969120861,3.1788930528857255,45.80487805 - 83.0
654,DESI ATTA MULTIGRAIN DOSA MIX PP 200g,DESI ATTA,South Indian Mixes,EAST,6085.735543237341,-4.5831348007463015,-162.39646644379962,34.294393689510095,6.887685073663759,48.925 - 60.0
655,DESI ATTA MULTIGRAIN DOSA MIX PP 200g,DESI ATTA,South Indian Mixes,NORTH,199.61660039001833,-2.971392104822259,1.8522540306591289,34.294393689510095,6.887685073663759,48.925 - 60.0
656,DESI ATTA MULTIGRAIN DOSA MIX PP 200g,DESI ATTA,South Indian Mixes,SOUTH,-830.3842329353018,5.693819103380116,24.4152093570288,34.294393689510095,6.887685073663759,48.925 - 60.0
657,DESI ATTA MULTIGRAIN DOSA MIX PP 200g,DESI ATTA,South Indian Mixes,WEST,823.8296694618865,-3.067073222586586,-15.355709053123654,34.294393689510095,6.887685073663759,48.925 - 60.0
658,DESI ATTA MULTIGRAIN DOSA MIX PP 500g,DESI ATTA,South Indian Mixes,EAST,3057.949789365368,-2.8844754691721155,-42.46976824619415,59.084941725748976,12.607828376766609,87.70108696 - 99.02851852
659,DESI ATTA MULTIGRAIN DOSA MIX PP 500g,DESI ATTA,South Indian Mixes,NORTH,-13603.924635710942,-0.044357321651522064,232.94434403142435,59.084941725748976,12.607828376766609,87.70108696 - 99.02851852
660,DESI ATTA MULTIGRAIN DOSA MIX PP 500g,DESI ATTA,South Indian Mixes,SOUTH,-2547.5195388309266,-0.6782631084080983,46.52617961421001,59.084941725748976,12.607828376766609,87.70108696 - 99.02851852
661,DESI ATTA MULTIGRAIN DOSA MIX PP 500g,DESI ATTA,South Indian Mixes,WEST,-11193.08671226793,-6.029431293826814,201.35307540093498,59.084941725748976,12.607828376766609,87.70108696 - 99.02851852
662,DESI ATTA NACHNI/RAGI ATTA PP 500g,DESI ATTA,Health & Other Flour,EAST,4618.652749281569,17.31730167031361,-97.32322167029463,27.62063226514883,1.671378779585288,30.27493151 - 44.93273543
663,DESI ATTA NACHNI/RAGI ATTA PP 500g,DESI ATTA,Health & Other Flour,NORTH,781.9241535766882,-78.49260461372313,100.12681438486503,27.62063226514883,1.671378779585288,30.27493151 - 44.93273543
664,DESI ATTA NACHNI/RAGI ATTA PP 500g,DESI ATTA,Health & Other Flour,SOUTH,2632.413802407489,-152.539179168733,116.77979793591041,27.62063226514883,1.671378779585288,30.27493151 - 44.93273543
665,DESI ATTA NACHNI/RAGI ATTA PP 500g,DESI ATTA,Health & Other Flour,WEST,-847.543488549306,-243.00925531899668,404.168063098258,27.62063226514883,1.671378779585288,30.27493151 - 44.93273543
666,DESI ATTA RAGI ATTA PP 1Kg,DESI ATTA,Health & Other Flour,EAST,0.00010134478859152872,0.008022453464905353,0.0060806873154916775,51.99279960513327,3.2412675222112535,63.56367226 - 84.0
667,DESI ATTA RAGI ATTA PP 1Kg,DESI ATTA,Health & Other Flour,NORTH,0.00011982908154987207,0.008268206626941249,0.0071729688215754085,51.99279960513327,3.2412675222112535,63.56367226 - 84.0
668,DESI ATTA RAGI ATTA PP 1Kg,DESI ATTA,Health & Other Flour,SOUTH,0.16509483351658488,10.36972872608945,7.725447313622723,51.99279960513327,3.2412675222112535,63.56367226 - 84.0
669,DESI ATTA RAGI ATTA PP 1Kg,DESI ATTA,Health & Other Flour,WEST,-2.206814955018535,-143.44297207761662,200.0000000000021,51.99279960513327,3.2412675222112535,63.56367226 - 84.0
670,DESI ATTA RAJGIRA/AMARANTH ATTA PP 200g,DESI ATTA,Upwas Flour,EAST,4433.657536324958,-19.069806405207046,-62.731784419803944,46.726351990634996,2.5845084479472917,52.15714286 - 65.06632653
671,DESI ATTA RAJGIRA/AMARANTH ATTA PP 200g,DESI ATTA,Upwas Flour,NORTH,11596.0714078577,-3.3400458932397896,-238.56492935024244,46.726351990634996,2.5845084479472917,52.15714286 - 65.06632653
672,DESI ATTA RAJGIRA/AMARANTH ATTA PP 200g,DESI ATTA,Upwas Flour,SOUTH,10590.675714087964,0.19806864311835515,-222.14446582479385,46.726351990634996,2.5845084479472917,52.15714286 - 65.06632653
673,DESI ATTA RAJGIRA/AMARANTH ATTA PP 200g,DESI ATTA,Upwas Flour,WEST,49657.52639803136,-47.071998520769,-994.5267432019496,46.726351990634996,2.5845084479472917,52.15714286 - 65.06632653
674,DESI ATTA RAVA DOSA MIX PP 200g,DESI ATTA,South Indian Mixes,EAST,731.2579364772337,-24.920099066586992,19.44805227859129,27.564504459828495,5.719367254079116,41.72342193 - 48.66990291
675,DESI ATTA RAVA DOSA MIX PP 200g,DESI ATTA,South Indian Mixes,NORTH,-108.69067426266963,-1.8123731308906996,10.8105323567395,27.564504459828495,5.719367254079116,41.72342193 - 48.66990291
676,DESI ATTA RAVA DOSA MIX PP 200g,DESI ATTA,South Indian Mixes,SOUTH,277.62794768185245,-10.119193846806331,14.35926538096211,27.564504459828495,5.719367254079116,41.72342193 - 48.66990291
677,DESI ATTA RAVA DOSA MIX PP 200g,DESI ATTA,South Indian Mixes,WEST,1836.6243615777698,-9.689091053964598,-47.79199568205788,27.564504459828495,5.719367254079116,41.72342193 - 48.66990291
678,DESI ATTA RAVA DOSA PP 500g,DESI ATTA,South Indian Mixes,EAST,4565.77744533737,0.6870246779863578,-86.47866272051138,49.20629647994367,10.790329872652793,62.2923588 - 85.22666667
679,DESI ATTA RAVA DOSA PP 500g,DESI ATTA,South Indian Mixes,NORTH,305.6519933009956,0.02263592762681732,-3.443010173326755,49.20629647994367,10.790329872652793,62.2923588 - 85.22666667
680,DESI ATTA RAVA DOSA PP 500g,DESI ATTA,South Indian Mixes,SOUTH,2879.503820078846,1.0700853268874877,-55.93098761577558,49.20629647994367,10.790329872652793,62.2923588 - 85.22666667
681,DESI ATTA RAVA DOSA PP 500g,DESI ATTA,South Indian Mixes,WEST,309.1997451761189,-4.202181054944875,2.8613024375434435,49.20629647994367,10.790329872652793,62.2923588 - 85.22666667
682,DESI ATTA RED CHANA ATTA PP 500g,DESI ATTA,Besan,EAST,-12797.260082699067,5.687844120169331,224.51725837194772,56.6918242385145,3.3404108577687626,60.64642082 - 79.02025641
683,DESI ATTA RED CHANA ATTA PP 500g,DESI ATTA,Besan,NORTH,6945.246569929896,4.652028441778123,-123.033477156875,56.6918242385145,3.3404108577687626,60.64642082 - 79.02025641
684,DESI ATTA RED CHANA ATTA PP 500g,DESI ATTA,Besan,SOUTH,-5428.712671909993,1.0393279406628912,97.30826296138257,56.6918242385145,3.3404108577687626,60.64642082 - 79.02025641
685,DESI ATTA RED CHANA ATTA PP 500g,DESI ATTA,Besan,WEST,6485.617549887167,-11.118776323026639,-96.64398432598523,56.6918242385145,3.3404108577687626,60.64642082 - 79.02025641
686,DESI ATTA RICE ATTA PP 1Kg,DESI ATTA,Rice Based Flour,EAST,-44705.62654584953,-94.25313363300774,1285.752615388456,39.735074004016525,2.3457275948603806,45.24390244 - 57.26215443
687,DESI ATTA RICE ATTA PP 1Kg,DESI ATTA,Rice Based Flour,NORTH,-7108.337470671193,-19.41556858559082,224.12709275906295,39.735074004016525,2.3457275948603806,45.24390244 - 57.26215443
